MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA GDP,SSP4_v9_130219,ZWE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.623210106,1.706892033,1.918909723,2.404214804,3.123468738,4.115450187,5.316946036,6.669632674,8.13160404,9.775297325,11.70288996,14.07051915,17.00621279,20.59576659,24.91585596,30.05465089,36.12975167,43.23700155,51.49442877,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ARG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,489.320172,595.9111304,698.5446139,773.7322624,834.3016864,887.966686,936.5429475,976.4869437,1004.402521,1022.816807,1035.554282,1045.121847,1052.230992,1055.33486,1054.943852,1051.283638,1045.608917,1038.345166,1028.450299,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,ARM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.94963687,26.36489693,39.03577908,53.13870969,62.57888157,66.69064533,67.34692153,66.33227027,64.55339729,62.60337337,60.77073302,59.23655062,57.90987142,56.68060601,55.4803592,54.33184833,53.31661668,52.49440367,51.89907684,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,AUS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,877.882883,1126.3174,1375.057126,1654.499102,1926.257313,2183.474384,2428.042971,2663.930908,2890.11072,3109.402496,3322.774949,3525.211649,3712.98367,3881.440547,4025.449975,4141.845879,4226.838254,4278.899715,4302.040707,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,AUT,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,307.1688648,330.2458094,343.7938408,356.6937995,370.9225839,386.7343895,404.6030596,424.0937399,444.339688,464.4144225,483.5148207,500.4934545,515.1563589,527.5412927,537.7604457,545.4560119,550.0975642,551.5494835,549.7912825,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,AZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,79.24812066,190.8797692,291.0531495,323.0823349,322.5961053,315.5165007,314.2337747,316.969375,321.318602,321.8638041,320.3400764,313.6120862,303.089216,289.3472312,273.9944621,260.2741243,249.9726386,243.0842974,238.2154801,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BDI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.500702787,3.807444486,4.905318793,6.189003016,7.516175483,8.795896458,10.06439679,11.36579341,12.85509662,14.67297627,16.93263743,19.61992661,22.6526481,25.96386426,29.49944963,33.26301279,37.30139369,41.63163898,46.2552826,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BEL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,360.5734843,426.4172794,513.7560489,624.2072545,732.061392,829.0999925,913.9835941,988.2056558,1053.678752,1113.122644,1168.641888,1219.962313,1267.002513,1309.054393,1345.514623,1375.992397,1400.589319,1419.17334,1429.933287,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BEN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9.811909845,11.53741075,13.73073526,16.61871675,20.02933325,23.95764068,28.41596031,33.53869918,39.41453725,46.02631698,53.35729707,61.39886305,70.15065449,79.54900362,89.62113788,100.349251,111.9067502,124.3443803,137.8257691,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BFA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,14.1713325,15.54101488,14.97007883,14.68810815,15.73401943,18.02553576,21.50754236,26.1306355,31.88550798,38.7749019,46.81058149,56.07798864,66.71314705,78.89283856,92.80054348,108.6160727,126.5147882,146.7477262,169.5154896,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BGD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,214.7591938,257.8611136,299.8055636,330.8302528,357.5654194,383.6435926,413.0784799,443.7845145,474.5404635,504.6299082,533.4348539,559.8885899,583.6057104,605.6749349,625.877707,643.5572691,658.6123829,672.1309851,684.4407129,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BGR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,78.69659984,100.1297834,113.3181114,121.760204,125.4909787,126.7926763,127.2044667,127.3382911,127.094484,126.7734889,126.6126734,126.5168079,126.251986,125.5228535,124.2103636,122.3580479,120.1006816,117.4531549,114.3598328,,,,,,,,,,
IIASA GDP,SSP4_v9_130219,BHR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,26.92824172,45.82675059,62.74375037,75.52378717,87.23198474,98.66371631,110.1929476,121.3637778,131.3036708,139.555687,146.1625634,151.3999774,155.4992302,158.4375323,160.2237374,160.9514989,160.7854972,159.7533235,157.7320222,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BHS,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.741564909,10.94685757,12.50004059,14.63124036,17.22345228,20.0972107,23.16479962,26.38022893,29.63512894,32.88877112,36.11954158,39.2730453,42.30298786,45.15487995,47.76402788,50.08729042,51.95385746,53.30814289,54.15869896,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GRD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.286529492,1.267742018,1.272896442,1.328455414,1.432665443,1.579930976,1.751199347,1.924500455,2.083375188,2.226325786,2.357592894,2.494584744,2.647658512,2.820840866,3.009868048,3.211235795,3.419936457,3.631956025,3.84736331,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BIH,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,32.83001294,38.3282799,54.0492958,68.35979196,81.46676104,93.39189566,104.230037,114.0877821,123.6165672,133.1629952,142.8998587,152.5911851,162.0359089,170.9001117,178.8644484,185.4129562,189.9914772,192.6994428,194.2445792,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BLR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,124.87734,168.9159404,204.5274667,226.2817061,241.5918063,254.7369507,268.0990242,283.0778493,300.0079732,319.4360586,341.7336519,366.2565183,392.1128926,418.1644154,443.3856376,467.2433875,489.0552995,508.0353062,524.8302927,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BLZ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.600618301,3.172267274,3.87892952,4.775269126,5.642953299,6.456212763,7.224674292,7.957248799,8.701514392,9.436650615,10.13865314,10.8298308,11.85054638,13.19343275,14.76708762,16.39946271,17.9962973,19.5226121,20.98642939,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BOL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,37.06350627,44.64417077,53.066665,63.6092377,77.98675191,97.8367944,123.6352656,154.1906267,186.837326,218.9301014,248.5087594,275.1258549,299.3711772,321.8137786,346.2423605,375.8740025,412.2831259,455.0266733,503.1224288,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BRA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1859.340487,2191.534107,2623.838499,3078.537606,3562.459654,4161.300349,4889.240544,5713.334894,6562.869591,7386.808819,8203.560626,9033.725923,9891.150531,10759.44821,11614.12287,12419.55917,13125.54522,13712.18157,14171.49864,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BRB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,6.527509235,5.879518,5.437723813,5.250136234,5.474715299,6.012359699,6.746777642,7.564331913,8.361758653,9.137622003,9.935874212,10.78474352,11.67896093,12.58874817,13.45123921,14.22463696,14.86064512,15.31189432,15.55136821,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BRN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.92855659,16.24784469,13.31534815,11.37996414,10.74444967,11.07436943,12.11977082,13.69339273,15.98717049,18.82416882,22.03877969,25.40963167,28.86210827,32.29481136,35.57464239,38.61244758,41.34475153,43.68048672,45.57246908,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BTN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.154970879,5.136646212,7.970977064,11.24015634,14.58094491,18.04279527,22.14225862,27.09611167,32.97651948,39.65149161,47.02956222,55.12388175,63.86952051,72.97224341,82.03494269,90.69685189,98.70136017,105.8497663,111.9144509,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,BWA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,17.65540107,21.39756416,27.2669181,36.79806743,48.93386655,63.0014375,77.85621026,92.96830904,108.4342562,124.7188682,142.1045166,160.25893,178.7588419,197.0833267,214.8323247,231.699384,247.5133107,262.0675365,275.1222421,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CAF,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.069067313,3.63611566,4.890792799,6.598457447,9.030191278,12.44708279,17.17807033,23.53959146,31.94079996,42.66050572,55.97214168,71.84267256,89.98010764,109.7662442,130.6989908,155.0109549,181.7976687,208.9548636,236.4694821,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CAN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1213.424765,1378.750122,1597.274913,1916.046928,2306.243552,2757.04988,3257.780959,3806.944598,4404.873707,5064.338621,5803.58116,6626.274035,7517.094568,8462.227178,9453.875179,10481.67787,11535.59514,12614.16391,13726.19811,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CHE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,301.3640932,326.875122,354.1577616,389.5220163,436.282737,494.5302318,563.6616574,643.1848805,731.9366598,829.7018383,937.0971993,1052.868894,1174.825212,1302.359536,1436.082976,1576.58762,1723.398841,1877.343076,2040.024685,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CHL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,199.3332189,239.3874975,278.4103002,328.5030637,388.6041212,454.8853323,523.8229232,590.7964815,652.0587598,711.8574475,774.7793036,842.626822,913.9868909,986.1733384,1056.240435,1121.699128,1176.883975,1216.556815,1240.061298,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CHN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,9110.603778,16362.27688,24472.03396,32823.02704,40491.31292,47094.11697,52636.1496,57622.49546,62087.95753,66038.60379,69396.10658,72182.49115,74428.213,76130.22115,77279.02312,77877.25311,77790.77248,76786.34089,74991.96296,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CIV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,27.71242031,29.22652572,33.84668412,41.20767843,52.69386633,69.89479268,94.30799121,127.2754988,169.3114444,219.1632531,277.6238259,343.8811871,416.4293034,491.8482378,567.3862266,640.7744248,710.6170687,785.8623117,876.034155,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CMR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,34.11799352,42.46356473,53.61517431,71.07417126,95.93657489,129.7252314,173.5783796,228.4439144,295.3445844,374.263199,464.4020755,572.4835628,696.6483106,829.4967619,959.7492718,1085.915015,1219.689423,1371.090872,1543.695692,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,COD,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.96203488,32.2662799,71.56584559,161.1737547,314.7610127,534.5363109,810.0662898,1135.212569,1512.398213,1947.993909,2444.647035,2997.448383,3595.612157,4220.711117,4853.379763,5529.21686,6299.735233,7200.61792,8235.890216,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,COG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.921229847,12.42210935,19.35336561,30.81908852,45.77014529,63.10192668,81.95125282,102.5120395,125.4933027,151.1234153,179.1995463,211.5772463,247.246105,284.7333625,324.5495427,368.1486433,416.1512389,467.6260882,521.0586457,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,COL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,328.7857651,428.9712782,521.604937,627.6763764,749.0036444,883.6334392,1058.14849,1270.518621,1502.510105,1721.809034,1913.19273,2097.252365,2295.728366,2518.64274,2761.858721,3014.661488,3261.704166,3489.625065,3689.210294,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,COM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,0.687843296,0.79554221,1.014940066,1.360866459,1.839074666,2.482492654,3.365670985,4.553143406,6.085318529,7.909970702,9.899332307,12.10024,14.50009517,17.04535781,19.61037372,22.1095225,24.47871155,26.79584443,29.46090019,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CPV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.889015026,2.515786305,3.096519123,3.494633224,3.856771265,4.26860325,4.795100223,5.415003226,6.114543634,6.824803814,7.479380691,8.080154002,8.889408244,9.812102512,10.75236799,11.64882671,12.52610987,13.39220192,14.25730634,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CRI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,50.01794204,62.91158511,74.35014631,86.59337044,100.6635913,116.433818,134.4369767,153.749503,177.9814281,205.6983316,235.4725821,266.1934441,298.4638237,332.2483935,366.2247682,398.4206417,426.7162756,449.3827994,465.9715577,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CUB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,127.9603339,158.8936917,190.4459705,217.8203932,242.6016248,264.1584981,282.8138894,297.8746416,310.8018917,322.257799,332.1240763,340.0437057,345.2189462,348.111182,349.0658933,350.3388686,350.4824673,346.7994298,339.413466,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CYP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,20.61223245,26.38731956,34.59177376,44.99610555,55.72363191,66.3671371,77.07609474,88.03400562,99.24543584,110.775185,122.6575322,134.5136031,145.9442611,156.3077151,165.128524,172.0045165,176.4295538,178.6533727,179.1874534,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,CZE,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,235.475817,266.1140497,279.6557378,296.4415103,324.6103045,363.8533342,412.5697943,470.7949086,538.4663891,617.274379,709.4583726,815.2580327,933.4974676,1062.215484,1199.90378,1345.443796,1502.75685,1675.018987,1862.919727,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,DEU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2659.215423,2695.932372,2740.335316,2851.994047,3056.427856,3352.083615,3731.202149,4188.231699,4714.316016,5304.924166,5960.379641,6677.711991,7446.239645,8261.828152,9137.014018,10062.45798,11024.30579,12018.63378,13069.00821,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,DJI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.68877572,2.011662295,2.218569541,2.531616862,3.054359347,3.820704559,4.869061024,6.250563974,8.019349191,10.22170437,12.90034695,16.09254132,19.75824143,23.74315009,27.90413017,32.70840661,37.87982055,43.15886965,48.54150567,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,DNK,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,186.6386911,192.8617734,201.8970017,219.9907233,246.306492,280.1589665,321.0303969,369.1433226,424.5938024,488.3089625,561.6881044,645.9169537,741.4840007,848.8260013,968.2734243,1100.494475,1246.194311,1405.017067,1577.178567,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,DOM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,96.12335752,123.6075157,147.2212724,168.8610437,194.8929404,225.4924554,259.4385096,294.2832626,327.3340716,356.6309653,384.8726041,415.3177728,450.0282896,488.7842806,530.49034,573.8015202,617.1809976,658.566397,696.1394406,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,DZA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,207.6111551,244.9998206,280.1770453,334.9984446,414.7147449,520.7958837,653.1632493,805.3691846,966.2406896,1123.590896,1267.991855,1393.873404,1512.438239,1638.194063,1779.718906,1937.387117,2108.296838,2288.145562,2469.58294,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ECU,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,89.92403178,111.7943826,140.0648816,175.824405,216.5472295,259.6621912,310.2407013,367.5720449,428.2841675,485.6007161,535.8584963,581.5104299,630.4666934,687.8876471,754.7636863,827.8046331,902.5723652,975.2675892,1042.276679,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,EGY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,390.9374647,511.6232552,642.4925549,802.7829736,1014.381676,1283.294008,1608.965366,1978.690118,2372.96716,2770.141011,3151.427696,3503.648347,3846.362091,4215.962181,4635.495814,5105.965483,5614.850099,6146.370711,6680.619459,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ERI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.347149713,3.995842471,6.45837195,11.47757631,19.1088045,29.1954499,41.5458749,56.48845263,75.04615529,98.09601725,126.2861198,159.5989157,197.0605822,237.0440336,278.9631121,328.4229397,383.488501,443.9230672,508.9702713,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ESP,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1279.953061,1474.520496,1744.937779,2110.381846,2533.683711,3010.914814,3530.888347,4087.059859,4673.55862,5294.352028,5948.894058,6620.389027,7285.832522,7938.545334,8586.934403,9239.127044,9913.552807,10629.46929,11391.14839,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,EST,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,21.16585899,25.22527071,28.03612956,31.93123693,35.92726481,39.94894713,43.94996347,48.35347574,53.56924699,60.03587791,68.01155489,77.54654669,88.58772567,101.1226664,115.2017617,130.8758776,148.1701223,167.1421691,188.1488238,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ETH,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,58.33955478,90.20992932,126.8230663,162.5218891,204.8024175,264.0099959,346.6801584,461.5211971,614.6741031,814.3326769,1068.099786,1382.819695,1759.936186,2232.050929,2786.911304,3384.351761,3963.768321,4490.56677,5000.007327,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,FIN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,168.9787213,189.4290879,212.7407047,245.1411961,283.547504,326.8684465,374.8460736,427.8216774,486.3375104,551.6305658,625.7341084,709.9302782,803.8311383,907.1200622,1020.219414,1143.438293,1276.940968,1421.79461,1579.110589,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,FJI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.718428589,4.461181513,5.902471108,8.013544284,10.15417134,12.09284562,13.69296982,14.99969132,16.05508952,17.06200611,18.37957712,19.88312846,21.54096429,23.28751303,25.17146285,27.18675388,29.33524732,31.61163905,33.97276183,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,FRA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1986.57805,2176.478104,2586.405842,3178.051122,3881.518521,4666.407154,5510.127779,6404.289447,7348.075241,8345.922692,9411.917351,10548.87316,11756.14822,13043.02439,14424.71157,15911.5993,17502.06032,19202.57099,21032.90083,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GAB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,15.56850806,16.72773069,18.62806236,21.42375404,25.33247968,30.32049865,36.25396711,42.8894707,50.14933917,58.68505618,68.23430511,78.41089218,89.265421,101.0925456,113.98974,127.730397,141.9816612,156.3566315,170.4773417,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GBR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2071.297948,2354.167628,2812.941845,3495.610423,4310.527771,5217.832658,6187.573737,7211.70155,8290.090466,9434.232842,10668.36082,12003.91934,13436.85335,14962.32534,16590.45081,18332.12876,20176.18391,22122.05634,24191.89073,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GEO,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,23.37233949,37.05442191,63.4337517,94.06735269,112.9007203,117.3631979,115.5552134,113.6891003,114.1576284,117.0547336,121.323787,125.9317093,130.2154944,134.059158,137.4093551,140.2967685,142.4745582,143.7915814,144.630664,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GHA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,29.64047903,39.33640364,50.63301499,66.21967688,89.83585357,124.4640318,173.8710163,241.0597352,327.4735053,432.0041403,551.9154331,683.5142645,823.2789527,967.1744798,1111.574876,1253.372298,1395.924315,1552.915826,1733.541056,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GIN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,8.275448,9.56589094,11.60740592,15.06321689,20.2857023,27.92032911,38.59094335,52.69421358,70.20943528,90.56108395,112.769557,136.3194802,161.1594918,187.3099613,214.6385808,242.8356626,271.5270889,301.2287253,335.5249423,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GMB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,2.508389567,3.877672881,5.474875939,7.423959233,9.963089469,13.08867809,16.99648106,21.86124996,27.84740404,34.87828244,42.72044101,51.08356535,59.70794155,68.32668208,76.72319369,84.73782876,93.11007364,102.6128536,113.6109947,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GNB,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1.254094031,1.765343264,2.268245012,3.00270773,3.9919524,5.38737142,7.237646025,9.676987353,12.8735134,17.03761458,22.29545983,28.66397788,36.03846772,44.16402716,52.71344951,61.35704564,69.83088332,78.77664789,88.93096619,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GNQ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,13.93104585,18.96609295,22.22821622,26.08184516,30.65403556,36.06385067,42.46595588,51.06226067,60.90696886,71.82946162,83.70584183,96.35888475,109.583079,123.0837828,136.6182801,150.0091116,163.1593299,175.8806823,187.9580092,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GRC,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,293.1664222,348.592186,398.2003063,468.3619886,557.4048193,659.5151772,769.9357053,885.407019,1003.788726,1124.735051,1248.843948,1374.837091,1500.072743,1623.224969,1746.569974,1871.990387,2001.594668,2137.338712,2280.511319,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GTM,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,83.48841969,114.0601127,145.7419578,182.7079832,224.2571922,270.3037625,320.9301565,375.3464989,434.1396524,494.5777961,560.583272,629.8538209,706.7764319,793.5423128,892.6027759,1002.670205,1121.035429,1244.349536,1368.136167,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,GUY,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3.265309886,3.669135258,4.097932687,4.616107612,5.311465637,6.161043096,7.116100794,8.075907607,8.96367157,9.696229409,10.22780984,10.59763232,10.86886145,11.08344872,11.37708511,11.83349209,12.4761014,13.27552862,14.1980462,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,HKG,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,256.052194,289.7862227,319.688723,356.8538208,410.4766772,480.8910335,563.1660083,651.0391368,738.8266821,823.7666061,904.3228103,975.2642168,1033.921464,1081.154358,1118.362442,1143.924803,1155.182083,1150.977773,1132.377829,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,HND,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,28.26227725,34.73646783,44.16178235,55.75808187,69.49525309,85.46443655,103.842166,124.3064868,147.2450293,171.8868591,196.9307963,225.963616,257.8618605,289.816785,322.1146884,357.0413697,395.9735194,437.9489842,481.1093469,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,HRV,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,67.71073136,78.81549241,87.93934052,98.34465856,109.4101741,120.9178337,132.2540999,143.5765632,155.3776496,168.2721256,182.6026076,198.0074923,214.0125562,229.991039,245.0751161,258.3398092,269.2903242,277.9016932,283.7568327,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,HTI,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,14.11586984,16.91029411,21.70808478,28.95955735,38.84256972,51.45850115,67.07001924,85.04227154,107.3434675,134.2686081,164.8829466,196.6480215,227.699107,256.538318,282.2340855,307.1836749,334.838481,367.4111323,405.1094686,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,HUN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,165.329354,184.1851487,208.4509091,243.0216797,280.8747565,319.4059518,358.6115713,400.7102036,447.0695685,499.5211937,559.0294021,625.553887,698.3489179,777.0547758,861.634813,952.1360733,1049.005034,1152.848525,1264.622934,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,IDN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,978.8283899,1413.788391,2108.621562,3027.763239,4025.611515,5017.561367,6101.709292,7272.604384,8470.80889,9612.54983,10730.99026,11863.30823,13028.01656,14204.50589,15368.8425,16496.80534,17567.38319,18559.926,19451.72469,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,IND,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,3885.401318,6507.965226,10603.60812,16171.97893,22408.69466,28729.04741,34960.60146,41057.15528,46993.46872,52720.90131,58592.33691,64834.64249,71507.6303,78386.53859,85215.50777,91719.13074,97649.14763,102791.61,106999.0995,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,IRL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,153.0008871,170.350527,197.4956834,239.53336,290.3313088,347.583501,409.0753776,475.3155461,547.2849566,626.5838055,714.232752,809.9510668,912.6150389,1021.313813,1136.227266,1258.489371,1388.543991,1527.252259,1674.702103,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,IRN,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,806.7766951,957.4719539,1108.358785,1246.530653,1401.732742,1597.882687,1848.111821,2146.544983,2464.265566,2770.372988,3064.900034,3365.487376,3681.31874,4002.664976,4312.893164,4584.558306,4796.076167,4950.021494,5072.655607,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,IRQ,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,136.305235,238.8137276,418.4617928,678.4786339,964.0623945,1221.185268,1442.919983,1647.792485,1856.392423,2091.997505,2368.464036,2691.965126,3062.683855,3477.888601,3933.126563,4420.590143,4929.726336,5444.071212,5943.056975,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ISL,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,11.42423744,13.71625085,16.32255875,20.14944218,24.69057636,29.94955474,35.90366678,42.56074353,49.97997942,58.24571082,67.43227869,77.46805805,88.13521726,99.30493163,110.9053721,122.9244496,135.3682244,148.3754093,162.051704,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ISR,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,184.9040154,209.1356099,227.3780351,251.645123,290.6810644,344.1807979,410.1739921,485.5867059,568.3890894,660.3768258,768.6725622,902.1769419,1068.105042,1271.974689,1518.762568,1814.605703,2166.284852,2582.989324,3078.032578,,,,,,,,,,
IIASA GDP,SSP5_v9_130219,ITA,GDP|PPP,billion US$2005/yr,,,,,,,,,,,,,1675.320534,1857.387781,2222.448839,2774.520632,3401.397044,4058.482921,4714.611739,5359.036685,5986.172887,6609.167689,7240.177375,7873.596434,8495.818966,9111.15569,9738.59507,10395.68044,11091.95944,11830.26701,12609.06729,,,,,,,,,,
